time,q1_des,q1_real,q1_error,q2_des,q2_real,q2_error,q3_des,q3_real,q3_error,q4_des,q4_real,q4_error,q5_des,q5_real,q5_error,q6_des,q6_real,q6_error,q7_des,q7_real,q7_error,dq1_des,dq1_real,dq1_error,dq2_des,dq2_real,dq2_error,dq3_des,dq3_real,dq3_error,dq4_des,dq4_real,dq4_error,dq5_des,dq5_real,dq5_error,dq6_des,dq6_real,dq6_error,dq7_des,dq7_real,dq7_error,qdd1_cmd,qdd1_real,qdd1_error,qdd2_cmd,qdd2_real,qdd2_error,qdd3_cmd,qdd3_real,qdd3_error,qdd4_cmd,qdd4_real,qdd4_error,qdd5_cmd,qdd5_real,qdd5_error,qdd6_cmd,qdd6_real,qdd6_error,qdd7_cmd,qdd7_real,qdd7_error
0.098562,-0.027979,-0.006096,-0.021882,-0.205751,-0.775023,0.569272,0.007020,0.000978,0.006042,-1.270755,-2.343165,1.072410,-0.004919,-0.005693,0.000775,1.064032,1.560745,-0.496713,0.761372,0.781789,-0.020417,-0.200458,0.010801,-0.211259,-0.022046,0.244432,-0.266477,-0.206910,0.033135,-0.240045,-0.060984,0.322914,-0.383898,-0.047911,-0.037349,-0.010563,0.037900,-0.445155,0.483056,-0.425451,0.000323,-0.425775,-0.692882,0.000000,-0.692882,1.666149,0.000000,1.666149,-0.279726,0.000000,-0.279726,2.729792,0.000000,2.729792,-0.047050,0.000000,-0.047050,-1.033582,0.000000,-1.033582,-1.137418,0.000000,-1.137418
0.108554,-0.030009,-0.005452,-0.024558,-0.205900,-0.761474,0.555575,0.004938,-0.000136,0.005075,-1.271248,-2.323952,1.052704,-0.005400,-0.006410,0.001010,1.064368,1.529695,-0.465327,0.757072,0.781770,-0.024698,-0.205258,0.012566,-0.217824,-0.008707,0.560320,-0.569027,-0.209726,-0.011997,-0.197729,-0.039791,0.775375,-0.815166,-0.048421,-0.000576,-0.047845,0.030340,-1.289604,1.319945,-0.434442,0.000434,-0.434876,-0.267997,0.176653,-0.444650,1.003677,31.614219,-30.610542,-0.284038,-4.516853,4.232815,1.512068,45.282454,-43.770386,-0.054884,3.680200,-3.735083,-0.479662,-84.512829,84.033167,-0.662049,0.011128,-0.673178
0.118619,-0.032082,-0.005452,-0.026630,-0.205948,-0.761474,0.555527,0.002813,-0.000136,0.002949,-1.271593,-2.323952,1.052359,-0.005890,-0.006410,0.000520,1.064658,1.529695,-0.465037,0.752673,0.781770,-0.029097,-0.205801,0.012566,-0.218368,-0.001963,0.560320,-0.562283,-0.212607,-0.011997,-0.200610,-0.030745,0.775375,-0.806120,-0.049013,-0.000576,-0.048437,0.028320,-1.289604,1.317925,-0.438695,0.000434,-0.439130,0.160025,0.000000,0.160025,0.336312,0.000000,0.336312,-0.288382,0.000000,-0.288382,0.285349,0.000000,0.285349,-0.062775,0.000000,-0.062775,0.078348,0.000000,0.078348,-0.183170,0.000000,-0.183170
0.128608,-0.034122,-0.005452,-0.028671,-0.205961,-0.761474,0.555513,0.000675,-0.000136,0.000811,-1.271906,-2.323952,1.052046,-0.006383,-0.006410,0.000027,1.064954,1.529695,-0.464741,0.748290,0.781770,-0.033480,-0.202082,0.012566,-0.214648,-0.001911,0.560320,-0.562231,-0.215509,-0.011997,-0.203512,-0.033975,0.775375,-0.809350,-0.049679,-0.000576,-0.049103,0.031869,-1.289604,1.321473,-0.438152,0.000434,-0.438586,0.584775,0.000000,0.584775,-0.325952,0.000000,-0.325952,-0.292692,0.000000,-0.292692,-0.931991,0.000000,-0.931991,-0.070606,0.000000,-0.070606,0.632093,0.000000,0.632093,0.292049,0.000000,0.292049
0.138546,-0.036096,-0.005555,-0.030541,-0.206005,-0.733020,0.527015,-0.001482,0.000189,-0.001671,-1.272306,-2.282517,1.010211,-0.006880,-0.006440,-0.000440,1.065310,1.465698,-0.400389,0.743956,0.781742,-0.037785,-0.194996,-0.005833,-0.189162,-0.007246,1.059646,-1.066892,-0.218376,-0.009724,-0.208651,-0.047090,1.606755,-1.653845,-0.050393,0.010315,-0.060708,0.039901,-2.398116,2.438017,-0.433752,0.000934,-0.434686,0.711896,-1.851476,2.563372,-0.562762,50.245387,-50.808149,-0.274127,0.228678,-0.502805,-1.367910,83.658714,-85.026624,-0.068960,1.095944,-1.164904,0.829699,-111.545385,112.375084,0.459839,0.050270,0.409569
0.148566,-0.038016,-0.005555,-0.032461,-0.206105,-0.733020,0.526916,-0.003683,0.000189,-0.003872,-1.272843,-2.282517,1.009674,-0.007388,-0.006440,-0.000948,1.065750,1.465698,-0.399949,0.739632,0.781742,-0.042110,-0.188384,-0.005833,-0.182550,-0.012419,1.059646,-1.072066,-0.220939,-0.009724,-0.211214,-0.059946,1.606755,-1.666701,-0.051039,0.010315,-0.061354,0.047822,-2.398116,2.445937,-0.429498,0.000934,-0.430432,0.607895,0.000000,0.607895,-0.469865,0.000000,-0.469865,-0.237451,0.000000,-0.237451,-1.198276,0.000000,-1.198276,-0.059886,0.000000,-0.059886,0.751307,0.000000,0.751307,0.389344,0.000000,0.389344
0.158561,-0.039870,-0.005555,-0.034316,-0.206251,-0.733020,0.526770,-0.005902,0.000189,-0.006092,-1.273499,-2.282517,1.009017,-0.007901,-0.006440,-0.001461,1.066264,1.465698,-0.399434,0.735357,0.781742,-0.046384,-0.182826,-0.005833,-0.176993,-0.016653,1.059646,-1.076299,-0.223129,-0.009724,-0.213405,-0.071078,1.606755,-1.677833,-0.051592,0.010315,-0.061907,0.054940,-2.398116,2.453056,-0.425957,0.000934,-0.426891,0.504148,0.000000,0.504148,-0.377195,0.000000,-0.377195,-0.200864,0.000000,-0.200864,-1.029055,0.000000,-1.029055,-0.050834,0.000000,-0.050834,0.673105,0.000000,0.673105,0.319021,0.000000,0.319021
0.168514,-0.041667,-0.005803,-0.035864,-0.206433,-0.720753,0.514320,-0.008132,0.000014,-0.008146,-1.274255,-2.264615,0.990360,-0.008417,-0.006498,-0.001920,1.066843,1.438906,-0.372063,0.731133,0.781718,-0.050586,-0.178323,-0.022907,-0.155416,-0.019947,1.265672,-1.285619,-0.224947,-0.011910,-0.213037,-0.080481,1.889166,-1.969647,-0.052053,-0.002712,-0.049341,0.061252,-2.742168,2.803420,-0.423131,-0.001517,-0.421614,0.400844,-1.715461,2.116305,-0.284921,20.700714,-20.985635,-0.164434,-0.219578,0.055144,-0.860557,28.375764,-29.236321,-0.041821,-1.308934,1.267113,0.595238,-34.569252,35.164490,0.248999,-0.246228,0.495227
0.178555,-0.043439,-0.005803,-0.037636,-0.206647,-0.720753,0.514106,-0.010399,0.000014,-0.010413,-1.275104,-2.264615,0.989512,-0.008942,-0.006498,-0.002444,1.067486,1.438906,-0.371419,0.726895,0.781718,-0.054823,-0.174821,-0.022907,-0.151914,-0.022341,1.265672,-1.288013,-0.226414,-0.011910,-0.214504,-0.088268,1.889166,-1.977435,-0.052427,-0.002712,-0.049715,0.066834,-2.742168,2.809003,-0.420985,-0.001517,-0.419469,0.296623,0.000000,0.296623,-0.191827,0.000000,-0.191827,-0.127680,0.000000,-0.127680,-0.690563,0.000000,-0.690563,-0.032728,0.000000,-0.032728,0.516679,0.000000,0.516679,0.178355,0.000000,0.178355
0.188587,-0.045179,-0.005803,-0.039376,-0.206879,-0.720753,0.513874,-0.012676,0.000014,-0.012690,-1.276021,-2.264615,0.988594,-0.009469,-0.006498,-0.002972,1.068182,1.438906,-0.370724,0.722680,0.781718,-0.059039,-0.172367,-0.022907,-0.149461,-0.023799,1.265672,-1.289471,-0.227510,-0.011910,-0.215600,-0.094344,1.889166,-1.983511,-0.052710,-0.002712,-0.049998,0.071624,-2.742168,2.813793,-0.419550,-0.001517,-0.418033,0.192490,0.000000,0.192490,-0.098812,0.000000,-0.098812,-0.090957,0.000000,-0.090957,-0.520712,0.000000,-0.520712,-0.023642,0.000000,-0.023642,0.438187,0.000000,0.438187,0.107771,0.000000,0.107771
0.198564,-0.046891,-0.005803,-0.041088,-0.207120,-0.720753,0.513633,-0.014950,0.000014,-0.014964,-1.276985,-2.264615,0.987630,-0.009996,-0.006498,-0.003499,1.068917,1.438906,-0.369989,0.718498,0.781718,-0.063220,-0.170964,-0.022907,-0.148057,-0.024323,1.265672,-1.289995,-0.228236,-0.011910,-0.216326,-0.098697,1.889166,-1.987863,-0.052901,-0.002712,-0.050189,0.075607,-2.742168,2.817775,-0.418825,-0.001517,-0.417308,0.088935,0.000000,0.088935,-0.006314,0.000000,-0.006314,-0.054438,0.000000,-0.054438,-0.351806,0.000000,-0.351806,-0.014607,0.000000,-0.014607,0.360131,0.000000,0.360131,0.037579,0.000000,0.037579
0.208554,-0.048596,-0.005803,-0.042793,-0.207361,-0.720753,0.513392,-0.017232,0.000014,-0.017246,-1.277986,-2.264615,0.986629,-0.010525,-0.006498,-0.004028,1.069689,1.438906,-0.369217,0.714315,0.781718,-0.067404,-0.170527,-0.022907,-0.147620,-0.023989,1.265672,-1.289660,-0.228616,-0.011910,-0.216706,-0.101484,1.889166,-1.990651,-0.053007,-0.002712,-0.050294,0.078869,-2.742168,2.821037,-0.418750,-0.001517,-0.417234,0.023793,0.000000,0.023793,0.048629,0.000000,0.048629,-0.028945,0.000000,-0.028945,-0.250909,0.000000,-0.250909,-0.008477,0.000000,-0.008477,0.313677,0.000000,0.313677,-0.003481,0.000000,-0.003481
0.218614,-0.050311,-0.005803,-0.044508,-0.207601,-0.720753,0.513152,-0.019533,0.000014,-0.019547,-1.279020,-2.264615,0.985595,-0.011059,-0.006498,-0.004561,1.070498,1.438906,-0.368407,0.710102,0.781718,-0.071616,-0.170247,-0.022907,-0.147340,-0.023583,1.265672,-1.289255,-0.228884,-0.011910,-0.216975,-0.104153,1.889166,-1.993320,-0.053089,-0.002712,-0.050377,0.082094,-2.742168,2.824262,-0.418712,-0.001517,-0.417196,0.031861,0.000000,0.031861,0.031958,0.000000,0.031958,-0.024435,0.000000,-0.024435,-0.279696,0.000000,-0.279696,-0.007880,0.000000,-0.007880,0.327485,0.000000,0.327485,0.011021,0.000000,0.011021
0.228661,-0.052019,-0.005803,-0.046216,-0.207836,-0.720753,0.512917,-0.021834,0.000014,-0.021848,-1.280081,-2.264615,0.984534,-0.011593,-0.006498,-0.005095,1.071340,1.438906,-0.367566,0.705896,0.781718,-0.075822,-0.169886,-0.022907,-0.146979,-0.023346,1.265672,-1.289017,-0.229107,-0.011910,-0.217197,-0.107108,1.889166,-1.996274,-0.053165,-0.002712,-0.050453,0.085453,-2.742168,2.827622,-0.418529,-0.001517,-0.417012,0.039920,0.000000,0.039920,0.015307,0.000000,0.015307,-0.019932,0.000000,-0.019932,-0.308448,0.000000,-0.308448,-0.007283,0.000000,-0.007283,0.341277,0.000000,0.341277,0.025505,0.000000,0.025505
0.238574,-0.053701,-0.005803,-0.047898,-0.208067,-0.720753,0.512686,-0.024106,0.000014,-0.024120,-1.281159,-2.264615,0.983456,-0.012120,-0.006498,-0.005623,1.072204,1.438906,-0.366702,0.701749,0.781718,-0.079969,-0.169451,-0.022907,-0.146544,-0.023276,1.265672,-1.288947,-0.229283,-0.011910,-0.217373,-0.110306,1.889166,-1.999472,-0.053234,-0.002712,-0.050522,0.088904,-2.742168,2.831072,-0.418205,-0.001517,-0.416689,0.047870,0.000000,0.047870,-0.001121,0.000000,-0.001121,-0.015489,0.000000,-0.015489,-0.336814,0.000000,-0.336814,-0.006695,0.000000,-0.006695,0.354883,0.000000,0.354883,0.039794,0.000000,0.039794
0.248585,-0.055395,-0.005803,-0.049592,-0.208301,-0.720753,0.512453,-0.026402,0.000014,-0.026416,-1.282280,-2.264615,0.982335,-0.012653,-0.006498,-0.006156,1.073112,1.438906,-0.365794,0.697564,0.781718,-0.084154,-0.168932,-0.022907,-0.146025,-0.023370,1.265672,-1.289041,-0.229415,-0.011910,-0.217506,-0.113821,1.889166,-2.002988,-0.053298,-0.002712,-0.050586,0.092525,-2.742168,2.834693,-0.417735,-0.001517,-0.416218,0.055899,0.000000,0.055899,-0.017711,0.000000,-0.017711,-0.011001,0.000000,-0.011001,-0.365462,0.000000,-0.365462,-0.006100,0.000000,-0.006100,0.368625,0.000000,0.368625,0.054225,0.000000,0.054225
0.258576,-0.057080,-0.005803,-0.051277,-0.208535,-0.720753,0.512218,-0.028695,0.000014,-0.028709,-1.283436,-2.264615,0.981179,-0.013186,-0.006498,-0.006689,1.074055,1.438906,-0.364851,0.693394,0.781718,-0.088325,-0.168333,-0.022907,-0.145426,-0.023630,1.265672,-1.289301,-0.229503,-0.011910,-0.217593,-0.117615,1.889166,-2.006782,-0.053356,-0.002712,-0.050644,0.096277,-2.742168,2.838445,-0.417121,-0.001517,-0.415604,0.063913,0.000000,0.063913,-0.034270,0.000000,-0.034270,-0.006523,0.000000,-0.006523,-0.394054,0.000000,-0.394054,-0.005507,0.000000,-0.005507,0.382340,0.000000,0.382340,0.068628,0.000000,0.068628
0.268523,-0.058751,-0.005803,-0.052948,-0.208772,-0.720753,0.511981,-0.030978,0.000014,-0.030992,-1.284626,-2.264615,0.979989,-0.013717,-0.006498,-0.007220,1.075032,1.438906,-0.363874,0.689248,0.781718,-0.092470,-0.167658,-0.022907,-0.144751,-0.024052,1.265672,-1.289724,-0.229546,-0.011910,-0.217636,-0.121677,1.889166,-2.010843,-0.053408,-0.002712,-0.050696,0.100148,-2.742168,2.842316,-0.416367,-0.001517,-0.414850,0.071891,0.000000,0.071891,-0.050755,0.000000,-0.050755,-0.002064,0.000000,-0.002064,-0.422519,0.000000,-0.422519,-0.004916,0.000000,-0.004916,0.395994,0.000000,0.395994,0.082967,0.000000,0.082967
0.278638,-0.060443,-0.005803,-0.054640,-0.209018,-0.720753,0.511735,-0.033300,0.000014,-0.033314,-1.285879,-2.264615,0.978736,-0.014258,-0.006498,-0.007760,1.076065,1.438906,-0.362840,0.685041,0.781718,-0.096677,-0.166889,-0.022907,-0.143983,-0.024651,1.265672,-1.290322,-0.229544,-0.011910,-0.217634,-0.126097,1.889166,-2.015263,-0.053455,-0.002712,-0.050743,0.104224,-2.742168,2.846392,-0.415454,-0.001517,-0.413937,0.080004,0.000000,0.080004,-0.067518,0.000000,-0.067518,0.002470,0.000000,0.002470,-0.451465,0.000000,-0.451465,-0.004316,0.000000,-0.004316,0.409878,0.000000,0.409878,0.097549,0.000000,0.097549
0.288677,-0.062114,-0.005803,-0.056311,-0.209269,-0.720753,0.511484,-0.035604,0.000014,-0.035618,-1.287168,-2.264615,0.977447,-0.014794,-0.006498,-0.008297,1.077133,1.438906,-0.361773,0.680876,0.781718,-0.100843,-0.166046,-0.022907,-0.143139,-0.025412,1.265672,-1.291083,-0.229496,-0.011910,-0.217586,-0.130773,1.889166,-2.019939,-0.053495,-0.002712,-0.050783,0.108407,-2.742168,2.850576,-0.414402,-0.001517,-0.412885,0.088056,0.000000,0.088056,-0.084154,0.000000,-0.084154,0.006970,0.000000,0.006970,-0.480191,0.000000,-0.480191,-0.003719,0.000000,-0.003719,0.423658,0.000000,0.423658,0.112019,0.000000,0.112019
0.298589,-0.063756,-0.005803,-0.057953,-0.209526,-0.720753,0.511227,-0.037878,0.000014,-0.037892,-1.288488,-2.264615,0.976127,-0.015325,-0.006498,-0.008827,1.078228,1.438906,-0.360678,0.676774,0.781718,-0.104944,-0.165134,-0.022907,-0.142227,-0.026327,1.265672,-1.291999,-0.229405,-0.011910,-0.217495,-0.135673,1.889166,-2.024840,-0.053529,-0.002712,-0.050817,0.112674,-2.742168,2.854842,-0.413221,-0.001517,-0.411704,0.096005,0.000000,0.096005,-0.100580,0.000000,-0.100580,0.011413,0.000000,0.011413,-0.508554,0.000000,-0.508554,-0.003131,0.000000,-0.003131,0.437263,0.000000,0.437263,0.126307,0.000000,0.126307
0.308569,-0.065399,-0.005803,-0.059596,-0.209794,-0.720753,0.510959,-0.040167,0.000014,-0.040181,-1.289868,-2.264615,0.974747,-0.015859,-0.006498,-0.009362,1.079375,1.438906,-0.359531,0.672656,0.781718,-0.109062,-0.164175,-0.022907,-0.141268,-0.027367,1.265672,-1.293039,-0.229258,-0.011910,-0.217348,-0.140811,1.889166,-2.029977,-0.053553,-0.002712,-0.050841,0.117060,-2.742168,2.859228,-0.411916,-0.001517,-0.410399,0.090973,0.000000,0.090973,-0.101662,0.000000,-0.101662,0.019433,0.000000,0.019433,-0.510477,0.000000,-0.510477,-0.001146,0.000000,-0.001146,0.435532,0.000000,0.435532,0.131513,0.000000,0.131513
0.318635,-0.067047,-0.005803,-0.061244,-0.210074,-0.720753,0.510679,-0.042474,0.000014,-0.042488,-1.291311,-2.264615,0.973304,-0.016398,-0.006498,-0.009901,1.080575,1.438906,-0.358331,0.668517,0.781718,-0.113201,-0.163328,-0.022907,-0.140422,-0.028344,1.265672,-1.294016,-0.229010,-0.011910,-0.217100,-0.145870,1.889166,-2.035036,-0.053550,-0.002712,-0.050838,0.121383,-2.742168,2.863552,-0.410597,-0.001517,-0.409080,0.077236,0.000000,0.077236,-0.092482,0.000000,-0.092482,0.029877,0.000000,0.029877,-0.494718,0.000000,-0.494718,0.001781,0.000000,0.001781,0.423534,0.000000,0.423534,0.130662,0.000000,0.130662
0.328567,-0.068666,-0.005803,-0.062863,-0.210360,-0.720753,0.510393,-0.044746,0.000014,-0.044761,-1.292784,-2.264615,0.971831,-0.016930,-0.006498,-0.010432,1.081801,1.438906,-0.357105,0.664445,0.781718,-0.117273,-0.162628,-0.022907,-0.139722,-0.029218,1.265672,-1.294889,-0.228662,-0.011910,-0.216752,-0.150706,1.889166,-2.039873,-0.053518,-0.002712,-0.050806,0.125531,-2.742168,2.867699,-0.409303,-0.001517,-0.407786,0.063681,0.000000,0.063681,-0.083424,0.000000,-0.083424,0.040183,0.000000,0.040183,-0.479167,0.000000,-0.479167,0.004669,0.000000,0.004669,0.411694,0.000000,0.411694,0.129823,0.000000,0.129823
0.338804,-0.070327,-0.005803,-0.064524,-0.210663,-0.720753,0.510090,-0.047085,0.000014,-0.047099,-1.294352,-2.264615,0.970264,-0.017478,-0.006498,-0.010980,1.083107,1.438906,-0.355798,0.660262,0.781718,-0.121456,-0.162048,-0.022907,-0.139141,-0.030024,1.265672,-1.295696,-0.228196,-0.011910,-0.216287,-0.155529,1.889166,-2.044696,-0.053455,-0.002712,-0.050743,0.129683,-2.742168,2.871851,-0.407979,-0.001517,-0.406462,0.049710,0.000000,0.049710,-0.074088,0.000000,-0.074088,0.050806,0.000000,0.050806,-0.463140,0.000000,-0.463140,0.007645,0.000000,0.007645,0.399492,0.000000,0.399492,0.128958,0.000000,0.128958
0.348596,-0.071912,-0.005803,-0.066109,-0.210961,-0.720753,0.509792,-0.049317,0.000014,-0.049331,-1.295897,-2.264615,0.968719,-0.018001,-0.006498,-0.011503,1.084396,1.438906,-0.354510,0.656273,0.781718,-0.125445,-0.161627,-0.022907,-0.138720,-0.030706,1.265672,-1.296377,-0.227649,-0.011910,-0.215739,-0.159990,1.889166,-2.049156,-0.053366,-0.002712,-0.050654,0.133538,-2.742168,2.875706,-0.406720,-0.001517,-0.405203,0.036345,0.000000,0.036345,-0.065158,0.000000,-0.065158,0.060967,0.000000,0.060967,-0.447808,0.000000,-0.447808,0.010492,0.000000,0.010492,0.387819,0.000000,0.387819,0.128131,0.000000,0.128131
0.358561,-0.073521,-0.005803,-0.067718,-0.211270,-0.720753,0.509483,-0.051582,0.000014,-0.051596,-1.297513,-2.264615,0.967102,-0.018532,-0.006498,-0.012034,1.085746,1.438906,-0.353160,0.652227,0.781718,-0.129492,-0.161332,-0.022907,-0.138426,-0.031310,1.265672,-1.296981,-0.226990,-0.011910,-0.215080,-0.164374,1.889166,-2.053541,-0.053247,-0.002712,-0.050535,0.137343,-2.742168,2.879512,-0.405447,-0.001517,-0.403931,0.022746,0.000000,0.022746,-0.056070,0.000000,-0.056070,0.071307,0.000000,0.071307,-0.432207,0.000000,-0.432207,0.013390,0.000000,0.013390,0.375941,0.000000,0.375941,0.127289,0.000000,0.127289
