time,q1_des,q1_real,q1_error,q2_des,q2_real,q2_error,q3_des,q3_real,q3_error,q4_des,q4_real,q4_error,q5_des,q5_real,q5_error,q6_des,q6_real,q6_error,q7_des,q7_real,q7_error,dq1_des,dq1_real,dq1_error,dq2_des,dq2_real,dq2_error,dq3_des,dq3_real,dq3_error,dq4_des,dq4_real,dq4_error,dq5_des,dq5_real,dq5_error,dq6_des,dq6_real,dq6_error,dq7_des,dq7_real,dq7_error,qdd1_cmd,qdd1_real,qdd1_error,qdd2_cmd,qdd2_real,qdd2_error,qdd3_cmd,qdd3_real,qdd3_error,qdd4_cmd,qdd4_real,qdd4_error,qdd5_cmd,qdd5_real,qdd5_error,qdd6_cmd,qdd6_real,qdd6_error,qdd7_cmd,qdd7_real,qdd7_error
0.098958,-0.022444,-0.001914,-0.020530,-0.130997,-0.699836,0.568839,-0.001695,-0.000621,-0.001073,-1.167530,-2.349908,1.182377,-0.001983,0.000713,-0.002696,0.956716,1.570795,-0.614080,0.675622,0.700171,-0.024549,-0.220434,-0.074475,-0.145960,-0.013974,-0.001872,-0.012102,-0.196681,-0.062501,-0.134180,-0.048980,0.023977,-0.072957,-0.071065,0.024673,-0.095737,0.031935,-0.007768,0.039703,-0.453433,-0.000920,-0.452513,-0.216280,0.000000,-0.216280,0.903179,0.000000,0.903179,-0.542547,0.000000,-0.542547,1.384755,0.000000,1.384755,-0.167271,0.000000,-0.167271,-0.447390,0.000000,-0.447390,-0.956325,0.000000,-0.956325
0.108677,-0.024591,-0.001914,-0.022678,-0.131099,-0.699836,0.568737,-0.003629,-0.000621,-0.003008,-1.167957,-2.349908,1.181950,-0.002681,0.000713,-0.003394,0.957013,1.570795,-0.613783,0.671179,0.700171,-0.028992,-0.220947,-0.074475,-0.146473,-0.007835,-0.001872,-0.005963,-0.201256,-0.062501,-0.138755,-0.040555,0.023977,-0.064532,-0.072341,0.024673,-0.097013,0.029973,-0.007768,0.037740,-0.459945,-0.000920,-0.459025,0.110713,0.000000,0.110713,0.360205,0.000000,0.360205,-0.398949,0.000000,-0.398949,0.348846,0.000000,0.348846,-0.095328,0.000000,-0.095328,0.043485,0.000000,0.043485,-0.383759,0.000000,-0.383759
0.118705,-0.026796,-0.003107,-0.023689,-0.131169,-0.698950,0.567781,-0.005665,-0.001411,-0.004254,-1.168364,-2.348511,1.180147,-0.003410,0.000864,-0.004274,0.957324,1.569416,-0.612092,0.666557,0.700171,-0.033614,-0.218145,-0.024120,-0.194025,-0.007032,0.061668,-0.068700,-0.204513,-0.044756,-0.159757,-0.042417,0.089847,-0.132263,-0.072924,-0.001641,-0.071284,0.032948,-0.083521,0.116469,-0.460832,-0.001078,-0.459754,0.448114,5.021338,-4.573224,-0.200049,6.336231,-6.536281,-0.250781,1.769496,-2.020277,-0.720030,6.568503,-7.288532,-0.021094,-2.623946,2.602852,0.549982,-7.554115,8.104097,0.207029,-0.015710,0.222739
0.128725,-0.028954,-0.003107,-0.025848,-0.131258,-0.698950,0.567692,-0.007725,-0.001411,-0.006314,-1.168842,-2.348511,1.179669,-0.004141,0.000864,-0.005005,0.957690,1.569416,-0.611727,0.661959,0.700171,-0.038212,-0.212331,-0.024120,-0.188211,-0.011293,0.061668,-0.072962,-0.206401,-0.044756,-0.161645,-0.053938,0.089847,-0.143784,-0.072833,-0.001641,-0.071193,0.040500,-0.083521,0.124021,-0.456381,-0.001078,-0.455303,0.609739,0.000000,0.609739,-0.496547,0.000000,-0.496547,-0.158641,0.000000,-0.158641,-1.285449,0.000000,-1.285449,0.019848,0.000000,0.019848,0.818120,0.000000,0.818120,0.517635,0.000000,0.517635
0.138737,-0.031051,-0.003107,-0.027944,-0.131394,-0.698950,0.567555,-0.009799,-0.001411,-0.008388,-1.169444,-2.348511,1.179067,-0.004869,0.000864,-0.005733,0.958135,1.569416,-0.611281,0.657414,0.700171,-0.042757,-0.206655,-0.024120,-0.182535,-0.015892,0.061668,-0.077560,-0.207922,-0.044756,-0.163166,-0.066092,0.089847,-0.155939,-0.072664,-0.001641,-0.071023,0.048355,-0.083521,0.131876,-0.451617,-0.001078,-0.450539,0.524090,0.000000,0.524090,-0.422013,0.000000,-0.422013,-0.145311,0.000000,-0.145311,-1.142643,0.000000,-1.142643,0.013961,0.000000,0.013961,0.750953,0.000000,0.750953,0.434104,0.000000,0.434104
0.148672,-0.033079,-0.004253,-0.028826,-0.131572,-0.695937,0.564365,-0.011872,-0.003181,-0.008691,-1.170155,-2.343187,1.173032,-0.005590,0.000857,-0.006448,0.958651,1.563094,-0.604443,0.652947,0.700175,-0.047228,-0.201870,-0.035561,-0.166309,-0.019717,0.129777,-0.149494,-0.209300,-0.022422,-0.186878,-0.076740,0.219715,-0.296455,-0.072554,-0.001564,-0.070991,0.055484,-0.290112,0.345596,-0.447716,-0.001903,-0.445813,0.439103,-1.151641,1.590744,-0.348055,6.855772,-7.203827,-0.132084,2.248069,-2.380154,-1.000941,13.072404,-14.073345,0.008119,0.007767,0.000353,0.684304,-20.795205,21.479509,0.351218,-0.083094,0.434312
0.158805,-0.035104,-0.004253,-0.030851,-0.131788,-0.695937,0.564149,-0.013999,-0.003181,-0.010818,-1.170981,-2.343187,1.172206,-0.006325,0.000857,-0.007182,0.959247,1.563094,-0.603847,0.648427,0.700175,-0.051748,-0.197860,-0.035561,-0.162299,-0.022861,0.129777,-0.152639,-0.210570,-0.022422,-0.188148,-0.086150,0.219715,-0.305865,-0.072502,-0.001564,-0.070939,0.062074,-0.290112,0.352186,-0.444585,-0.001903,-0.442682,0.352417,0.000000,0.352417,-0.272620,0.000000,-0.272620,-0.118593,0.000000,-0.118593,-0.856407,0.000000,-0.856407,0.002161,0.000000,0.002161,0.616323,0.000000,0.616323,0.266675,0.000000,0.266675
0.168709,-0.037048,-0.004253,-0.032795,-0.132027,-0.695937,0.563910,-0.016090,-0.003181,-0.012909,-1.171874,-2.343187,1.171313,-0.007043,0.000857,-0.007900,0.959891,1.563094,-0.603203,0.644036,0.700175,-0.056139,-0.194789,-0.035561,-0.159228,-0.025196,0.129777,-0.154974,-0.211680,-0.022422,-0.189257,-0.093933,0.219715,-0.313648,-0.072510,-0.001564,-0.070946,0.067849,-0.290112,0.357961,-0.442353,-0.001903,-0.440450,0.267691,0.000000,0.267691,-0.198889,0.000000,-0.198889,-0.105407,0.000000,-0.105407,-0.715141,0.000000,-0.715141,-0.003663,0.000000,-0.003663,0.549880,0.000000,0.549880,0.184044,0.000000,0.184044
0.178736,-0.038989,-0.005160,-0.033829,-0.132288,-0.689418,0.557129,-0.018218,-0.003728,-0.014490,-1.172850,-2.333159,1.160309,-0.007770,0.000858,-0.008628,0.960598,1.546597,-0.585999,0.639608,0.700173,-0.060565,-0.192535,-0.014442,-0.178093,-0.026816,0.240968,-0.267785,-0.212670,-0.032692,-0.179978,-0.100387,0.356621,-0.457008,-0.072576,-0.000151,-0.072425,0.073025,-0.649274,0.722300,-0.440927,-0.000015,-0.440912,0.181909,2.106119,-1.924211,-0.124239,11.088592,-11.212831,-0.092057,-1.024155,0.932098,-0.572112,13.653047,-14.225159,-0.009560,0.140853,-0.150413,0.482607,-35.817636,36.300243,0.100382,0.188264,-0.087882
0.188691,-0.040898,-0.005160,-0.035738,-0.132560,-0.689418,0.556857,-0.020339,-0.003728,-0.016612,-1.173875,-2.333159,1.159284,-0.008493,0.000858,-0.009351,0.961348,1.546597,-0.585249,0.635222,0.700173,-0.064951,-0.191148,-0.014442,-0.176706,-0.027684,0.240968,-0.268653,-0.213520,-0.032692,-0.180828,-0.105375,0.356621,-0.461996,-0.072700,-0.000151,-0.072549,0.077497,-0.649274,0.726771,-0.440341,-0.000015,-0.440326,0.096748,0.000000,0.096748,-0.050130,0.000000,-0.050130,-0.078803,0.000000,-0.078803,-0.430121,0.000000,-0.430121,-0.015414,0.000000,-0.015414,0.415822,0.000000,0.415822,0.017327,0.000000,0.017327
0.198739,-0.042815,-0.005160,-0.037655,-0.132840,-0.689418,0.556578,-0.022488,-0.003728,-0.018761,-1.174953,-2.333159,1.158205,-0.009225,0.000858,-0.010082,0.962147,1.546597,-0.584450,0.630798,0.700173,-0.069375,-0.190485,-0.014442,-0.176043,-0.027935,0.240968,-0.268903,-0.214243,-0.032692,-0.181551,-0.109214,0.356621,-0.465835,-0.072870,-0.000151,-0.072719,0.081443,-0.649274,0.730717,-0.440440,-0.000015,-0.440424,0.056382,0.000000,0.056382,-0.020871,0.000000,-0.020871,-0.064689,0.000000,-0.064689,-0.374691,0.000000,-0.374691,-0.015893,0.000000,-0.015893,0.387795,0.000000,0.387795,-0.011379,0.000000,-0.011379
0.208671,-0.044704,-0.005160,-0.039544,-0.133118,-0.689418,0.556299,-0.024619,-0.003728,-0.020892,-1.176057,-2.333159,1.157102,-0.009949,0.000858,-0.010807,0.962975,1.546597,-0.583622,0.626423,0.700173,-0.073750,-0.189930,-0.014442,-0.175488,-0.028192,0.240968,-0.269160,-0.214813,-0.032692,-0.182121,-0.113036,0.356621,-0.469657,-0.073007,-0.000151,-0.072856,0.085324,-0.649274,0.734598,-0.440460,-0.000015,-0.440445,0.055399,0.000000,0.055399,-0.030827,0.000000,-0.030827,-0.050109,0.000000,-0.050109,-0.394927,0.000000,-0.394927,-0.011731,0.000000,-0.011731,0.393708,0.000000,0.393708,0.007304,0.000000,0.007304
0.218673,-0.046601,-0.005564,-0.041037,-0.133402,-0.678750,0.545348,-0.026770,-0.004580,-0.022190,-1.177208,-2.317107,1.139900,-0.010680,0.000861,-0.011541,0.963848,1.516831,-0.552983,0.622018,0.700170,-0.078152,-0.189381,-0.013949,-0.175432,-0.028550,0.379860,-0.408410,-0.215241,-0.008485,-0.206755,-0.117088,0.585764,-0.702852,-0.073104,0.002089,-0.075192,0.089292,-1.059498,1.148790,-0.440293,-0.001913,-0.438380,0.054410,0.049299,0.005111,-0.040855,13.885591,-13.926446,-0.035425,2.420076,-2.455502,-0.415307,22.908398,-23.323705,-0.007539,0.223927,-0.231466,0.399664,-41.011928,41.411592,0.026121,-0.189701,0.215822
0.228761,-0.048509,-0.005564,-0.042944,-0.133692,-0.678750,0.545058,-0.028943,-0.004580,-0.024363,-1.178410,-2.317107,1.138697,-0.011418,0.000861,-0.012279,0.964769,1.516831,-0.552062,0.617578,0.700170,-0.082592,-0.188837,-0.013949,-0.174888,-0.029013,0.379860,-0.408873,-0.215523,-0.008485,-0.207038,-0.121381,0.585764,-0.707145,-0.073158,0.002089,-0.075247,0.093353,-1.059498,1.152852,-0.439934,-0.001913,-0.438021,0.053413,0.000000,0.053413,-0.050967,0.000000,-0.050967,-0.020617,0.000000,-0.020617,-0.435860,0.000000,-0.435860,-0.003312,0.000000,-0.003312,0.405670,0.000000,0.405670,0.045097,0.000000,0.045097
0.238707,-0.050384,-0.005564,-0.044820,-0.133984,-0.678750,0.544766,-0.031087,-0.004580,-0.026507,-1.179639,-2.317107,1.137468,-0.012145,0.000861,-0.013007,0.965718,1.516831,-0.551113,0.613205,0.700170,-0.086965,-0.188311,-0.013949,-0.174362,-0.029570,0.379860,-0.409430,-0.215656,-0.008485,-0.207170,-0.125817,0.585764,-0.711580,-0.073171,0.002089,-0.075259,0.097418,-1.059498,1.156916,-0.439392,-0.001913,-0.437479,0.052429,0.000000,0.052429,-0.060938,0.000000,-0.060938,-0.006017,0.000000,-0.006017,-0.456125,0.000000,-0.456125,0.000856,0.000000,0.000856,0.411592,0.000000,0.411592,0.063807,0.000000,0.063807
0.248827,-0.052287,-0.005903,-0.046385,-0.134286,-0.662925,0.528639,-0.033270,-0.004916,-0.028353,-1.180936,-2.293898,1.112961,-0.012886,0.000857,-0.013743,0.966725,1.473161,-0.506436,0.608762,0.700179,-0.091417,-0.187785,-0.009493,-0.178292,-0.030238,0.543890,-0.574128,-0.215641,-0.018076,-0.197566,-0.130537,0.829649,-0.960186,-0.073141,0.000573,-0.073713,0.101613,-1.536514,1.638127,-0.438650,0.001389,-0.440039,0.051428,0.440308,-0.388879,-0.071083,16.208732,-16.279815,0.008839,-0.947695,0.956534,-0.476744,24.099740,-24.576484,0.005096,-0.149819,0.154915,0.417618,-47.136619,47.554236,0.082845,0.326247,-0.243402
0.258724,-0.054143,-0.005903,-0.048241,-0.134589,-0.662925,0.528336,-0.035403,-0.004916,-0.030487,-1.182252,-2.293898,1.111646,-0.013609,0.000857,-0.014466,0.967751,1.473161,-0.505410,0.604425,0.700179,-0.095754,-0.187281,-0.009493,-0.177788,-0.030990,0.543890,-0.574880,-0.215482,-0.018076,-0.197406,-0.135355,0.829649,-0.965005,-0.073070,0.000573,-0.073642,0.105776,-1.536514,1.642289,-0.437738,0.001389,-0.439127,0.050450,0.000000,0.050450,-0.081004,0.000000,-0.081004,0.023368,0.000000,0.023368,-0.496909,0.000000,-0.496909,0.009244,0.000000,0.009244,0.423511,0.000000,0.423511,0.101463,0.000000,0.101463
0.268744,-0.056017,-0.005903,-0.050115,-0.134904,-0.662925,0.528021,-0.037561,-0.004916,-0.032645,-1.183634,-2.293898,1.110264,-0.014341,0.000857,-0.015198,0.968832,1.473161,-0.504329,0.600044,0.700179,-0.100135,-0.186780,-0.009493,-0.177287,-0.031853,0.543890,-0.575742,-0.215174,-0.018076,-0.197098,-0.140437,0.829649,-0.970086,-0.072956,0.000573,-0.073528,0.110049,-1.536514,1.646563,-0.436627,0.001389,-0.438016,0.049459,0.000000,0.049459,-0.091049,0.000000,-0.091049,0.038078,0.000000,0.038078,-0.517326,0.000000,-0.517326,0.013443,0.000000,0.013443,0.429477,0.000000,0.429477,0.120313,0.000000,0.120313
0.278659,-0.057867,-0.006407,-0.051460,-0.135224,-0.639652,0.504428,-0.039692,-0.005163,-0.034529,-1.185052,-2.259733,1.074681,-0.015064,0.000860,-0.015924,0.969945,1.409907,-0.439963,0.595721,0.700168,-0.104447,-0.186295,-0.014264,-0.172030,-0.032804,0.757013,-0.789818,-0.214724,0.000874,-0.215599,-0.145666,1.123852,-1.269518,-0.072802,0.001621,-0.074423,0.114337,-2.046101,2.160438,-0.435342,-0.004204,-0.431138,0.048478,-0.481255,0.529734,-0.100989,21.495898,-21.596887,0.052633,1.911325,-1.858693,-0.537526,29.673567,-30.211094,0.017597,0.105708,-0.088110,0.435380,-51.397518,51.832899,0.138965,-0.564087,0.703052
0.288679,-0.059731,-0.006407,-0.053324,-0.135558,-0.639652,0.504094,-0.041841,-0.005163,-0.036678,-1.186539,-2.259733,1.073194,-0.015792,0.000860,-0.016652,0.971112,1.409907,-0.438795,0.591366,0.700168,-0.108802,-0.185819,-0.014264,-0.171554,-0.033867,0.757013,-0.790881,-0.214125,0.000874,-0.214999,-0.151151,1.123852,-1.275003,-0.072607,0.001621,-0.074227,0.118734,-2.046101,2.164835,-0.433864,-0.004204,-0.429660,0.044298,0.000000,0.044298,-0.111276,0.000000,-0.111276,0.066398,0.000000,0.066398,-0.555316,0.000000,-0.555316,0.020439,0.000000,0.020439,0.444323,0.000000,0.444323,0.151576,0.000000,0.151576
0.298699,-0.061591,-0.006407,-0.055184,-0.135903,-0.639652,0.503749,-0.043983,-0.005163,-0.038820,-1.188081,-2.259733,1.071652,-0.016519,0.000860,-0.017379,0.972325,1.409907,-0.437583,0.587027,0.700168,-0.113141,-0.185435,-0.014264,-0.171171,-0.035037,0.757013,-0.792050,-0.213402,0.000874,-0.214277,-0.156771,1.123852,-1.280623,-0.072404,0.001621,-0.074025,0.123267,-2.046101,2.169368,-0.432359,-0.004204,-0.428155,0.032184,0.000000,0.032184,-0.122163,0.000000,-0.122163,0.077813,0.000000,0.077813,-0.566566,0.000000,-0.566566,0.019902,0.000000,0.019902,0.460668,0.000000,0.460668,0.148668,0.000000,0.148668
0.308749,-0.063453,-0.006407,-0.057046,-0.136262,-0.639652,0.503390,-0.046124,-0.005163,-0.040960,-1.189686,-2.259733,1.070047,-0.017245,0.000860,-0.018105,0.973587,1.409907,-0.436320,0.582689,0.700168,-0.117479,-0.185173,-0.014264,-0.170909,-0.036319,0.757013,-0.793333,-0.212563,0.000874,-0.213437,-0.162522,1.123852,-1.286374,-0.072207,0.001621,-0.073828,0.127980,-2.046101,2.174080,-0.430880,-0.004204,-0.426676,0.020032,0.000000,0.020032,-0.133083,0.000000,-0.133083,0.089264,0.000000,0.089264,-0.577851,0.000000,-0.577851,0.019363,0.000000,0.019363,0.477063,0.000000,0.477063,0.145750,0.000000,0.145750
0.318690,-0.065293,-0.006877,-0.058416,-0.136630,-0.610846,0.474216,-0.048232,-0.005385,-0.042847,-1.191330,-2.217846,1.026516,-0.017962,0.000862,-0.018824,0.974883,1.334389,-0.359506,0.578413,0.700179,-0.121766,-0.185034,-0.015187,-0.169846,-0.037696,0.972524,-1.010220,-0.211619,-0.009573,-0.202046,-0.168322,1.397965,-1.566287,-0.072017,0.001621,-0.073638,0.132803,-2.475812,2.608615,-0.429445,0.001697,-0.431142,0.008013,-0.092848,0.100861,-0.143885,21.678750,-21.822635,0.100590,-1.050890,1.151480,-0.589014,27.573773,-28.162787,0.018830,0.000050,0.018780,0.493280,-43.225758,43.719037,0.142864,0.593556,-0.450692
0.328682,-0.067142,-0.006877,-0.060265,-0.137014,-0.610846,0.473832,-0.050341,-0.005385,-0.044957,-1.193042,-2.217846,1.024804,-0.018681,0.000862,-0.019543,0.976235,1.334389,-0.358154,0.574129,0.700179,-0.126050,-0.185014,-0.015187,-0.169827,-0.039188,0.972524,-1.011712,-0.210557,-0.009573,-0.200984,-0.174264,1.397965,-1.572229,-0.071832,0.001621,-0.073453,0.137813,-2.475812,2.613625,-0.428032,0.001697,-0.429729,-0.004069,0.000000,-0.004069,-0.154743,0.000000,-0.154743,0.111974,0.000000,0.111974,-0.600234,0.000000,-0.600234,0.018294,0.000000,0.018294,0.509581,0.000000,0.509581,0.139963,0.000000,0.139963
0.338698,-0.068995,-0.006877,-0.062118,-0.137414,-0.610846,0.473432,-0.052444,-0.005385,-0.047060,-1.194817,-2.217846,1.023029,-0.019399,0.000862,-0.020261,0.977641,1.334389,-0.356748,0.569849,0.700179,-0.130330,-0.185115,-0.015187,-0.169928,-0.040792,0.972524,-1.013316,-0.209378,-0.009573,-0.199806,-0.180331,1.397965,-1.578296,-0.071651,0.001621,-0.073272,0.142999,-2.475812,2.618811,-0.426645,0.001697,-0.428342,-0.016178,0.000000,-0.016178,-0.165625,0.000000,-0.165625,0.123385,0.000000,0.123385,-0.611480,0.000000,-0.611480,0.017757,0.000000,0.017757,0.525919,0.000000,0.525919,0.137055,0.000000,0.137055
0.348698,-0.070847,-0.006964,-0.063884,-0.137830,-0.604732,0.466901,-0.054532,-0.005443,-0.049089,-1.196651,-2.208939,1.012288,-0.020115,0.000840,-0.020955,0.979098,1.318893,-0.339795,0.565589,0.700174,-0.134585,-0.185338,-0.020750,-0.164588,-0.042503,1.002217,-1.044719,-0.208088,-0.004270,-0.203818,-0.186503,1.499367,-1.685870,-0.071476,-0.001844,-0.069633,0.148340,-2.557550,2.705890,-0.425289,-0.000578,-0.424711,-0.028270,-0.556223,0.527953,-0.176491,2.969179,-3.145671,0.134778,0.530276,-0.395497,-0.622709,10.139877,-10.762586,0.017221,-0.346470,0.363691,0.542233,-8.173604,8.715837,0.134152,-0.227446,0.361599
0.358780,-0.072718,-0.006964,-0.065754,-0.138268,-0.604732,0.466464,-0.056623,-0.005443,-0.051180,-1.198563,-2.208939,1.010376,-0.020835,0.000840,-0.021675,0.980621,1.318893,-0.338272,0.561308,0.700174,-0.138866,-0.185684,-0.020750,-0.164934,-0.044337,1.002217,-1.046554,-0.206671,-0.004270,-0.202401,-0.192838,1.499367,-1.692205,-0.071306,-0.001844,-0.069462,0.153889,-2.557550,2.711440,-0.423951,-0.000578,-0.423373,-0.040460,0.000000,-0.040460,-0.187446,0.000000,-0.187446,0.146265,0.000000,0.146265,-0.634031,0.000000,-0.634031,0.016681,0.000000,0.016681,0.558680,0.000000,0.558680,0.131225,0.000000,0.131225
