time,q1_des,q1_real,q1_error,q2_des,q2_real,q2_error,q3_des,q3_real,q3_error,q4_des,q4_real,q4_error,q5_des,q5_real,q5_error,q6_des,q6_real,q6_error,q7_des,q7_real,q7_error,dq1_des,dq1_real,dq1_error,dq2_des,dq2_real,dq2_error,dq3_des,dq3_real,dq3_error,dq4_des,dq4_real,dq4_error,dq5_des,dq5_real,dq5_error,dq6_des,dq6_real,dq6_error,dq7_des,dq7_real,dq7_error,qdd1_cmd,qdd1_real,qdd1_error,qdd2_cmd,qdd2_real,qdd2_error,qdd3_cmd,qdd3_real,qdd3_error,qdd4_cmd,qdd4_real,qdd4_error,qdd5_cmd,qdd5_real,qdd5_error,qdd6_cmd,qdd6_real,qdd6_error,qdd7_cmd,qdd7_real,qdd7_error
0.823516,-0.147813,-0.006800,-0.141013,-0.223028,-0.620073,0.397046,-0.143897,-0.004217,-0.139680,-1.404406,-2.121965,0.717559,-0.046195,-0.006524,-0.039671,1.176359,1.196444,-0.020085,0.428615,0.743433,-0.314818,-0.144489,-0.031604,-0.112885,-0.038628,1.284635,-1.323264,-0.187796,-0.009204,-0.178592,-0.310828,1.826898,-2.137727,-0.046067,-0.012989,-0.033077,0.284499,-2.351662,2.636162,-0.330365,-0.012025,-0.318340,0.123276,0.000000,0.123276,0.084532,0.000000,0.084532,0.022894,0.000000,0.022894,-0.120450,0.000000,-0.120450,0.019280,0.000000,0.019280,0.168363,0.000000,0.168363,0.200176,0.000000,0.200176
0.833570,-0.149260,-0.006800,-0.142460,-0.223412,-0.620073,0.396661,-0.145784,-0.004217,-0.141567,-1.407537,-2.121965,0.714428,-0.046657,-0.006524,-0.040133,1.179228,1.196444,-0.017215,0.425304,0.743433,-0.318129,-0.143285,-0.031604,-0.111680,-0.037818,1.284635,-1.322454,-0.187532,-0.009204,-0.178328,-0.312087,1.826898,-2.138985,-0.045869,-0.012989,-0.032879,0.286245,-2.351662,2.637907,-0.328361,-0.012025,-0.316336,0.116348,0.000000,0.116348,0.076619,0.000000,0.076619,0.029623,0.000000,0.029623,-0.129964,0.000000,-0.129964,0.020096,0.000000,0.020096,0.178838,0.000000,0.178838,0.198464,0.000000,0.198464
0.843592,-0.150690,-0.006800,-0.143890,-0.223787,-0.620073,0.396286,-0.147661,-0.004217,-0.143445,-1.410671,-2.121965,0.711294,-0.047116,-0.006524,-0.040592,1.182106,1.196444,-0.014338,0.422023,0.743433,-0.321410,-0.142153,-0.031604,-0.110549,-0.037090,1.284635,-1.321725,-0.187201,-0.009204,-0.177997,-0.313437,1.826898,-2.140335,-0.045663,-0.012989,-0.032674,0.288089,-2.351662,2.639752,-0.326380,-0.012025,-0.314355,0.109441,0.000000,0.109441,0.068732,0.000000,0.068732,0.036331,0.000000,0.036331,-0.139447,0.000000,-0.139447,0.020908,0.000000,0.020908,0.189280,0.000000,0.189280,0.196758,0.000000,0.196758
0.853429,-0.152083,-0.006800,-0.145283,-0.224149,-0.620073,0.395924,-0.149501,-0.004217,-0.145285,-1.413762,-2.121965,0.708203,-0.047564,-0.006524,-0.041040,1.184949,1.196444,-0.011494,0.418822,0.743433,-0.324611,-0.141110,-0.031604,-0.109506,-0.036452,1.284635,-1.321087,-0.186811,-0.009204,-0.177607,-0.314855,1.826898,-2.141753,-0.045454,-0.012989,-0.032464,0.290002,-2.351662,2.641664,-0.324453,-0.012025,-0.312428,0.102663,0.000000,0.102663,0.060990,0.000000,0.060990,0.042915,0.000000,0.042915,-0.148756,0.000000,-0.148756,0.021706,0.000000,0.021706,0.199529,0.000000,0.199529,0.195083,0.000000,0.195083
0.863430,-0.153490,-0.006800,-0.146689,-0.224511,-0.620073,0.395563,-0.151367,-0.004217,-0.147151,-1.416918,-2.121965,0.705047,-0.048017,-0.006524,-0.041494,1.187860,1.196444,-0.008584,0.415587,0.743433,-0.327846,-0.140118,-0.031604,-0.108513,-0.035881,1.284635,-1.320517,-0.186349,-0.009204,-0.177145,-0.316390,1.826898,-2.143288,-0.045233,-0.012989,-0.032243,0.292049,-2.351662,2.643712,-0.322510,-0.012025,-0.310485,0.095771,0.000000,0.095771,0.053119,0.000000,0.053119,0.049609,0.000000,0.049609,-0.158219,0.000000,-0.158219,0.022517,0.000000,0.022517,0.209949,0.000000,0.209949,0.193380,0.000000,0.193380
0.873455,-0.154890,-0.006800,-0.148089,-0.224868,-0.620073,0.395206,-0.153233,-0.004217,-0.149016,-1.420098,-2.121965,0.701867,-0.048470,-0.006524,-0.041946,1.190798,1.196444,-0.005645,0.412363,0.743433,-0.331070,-0.139192,-0.031604,-0.107588,-0.035388,1.284635,-1.320024,-0.185818,-0.009204,-0.176614,-0.318024,1.826898,-2.144922,-0.045003,-0.012989,-0.032013,0.294207,-2.351662,2.645869,-0.320580,-0.012025,-0.308555,0.088862,0.000000,0.088862,0.045229,0.000000,0.045229,0.056319,0.000000,0.056319,-0.167705,0.000000,-0.167705,0.023330,0.000000,0.023330,0.220394,0.000000,0.220394,0.191673,0.000000,0.191673
0.883428,-0.156273,-0.006800,-0.149473,-0.225219,-0.620073,0.394855,-0.155083,-0.004217,-0.150866,-1.423278,-2.121965,0.698687,-0.048917,-0.006524,-0.042394,1.193743,1.196444,-0.002700,0.409176,0.743433,-0.334257,-0.138340,-0.031604,-0.106736,-0.034976,1.284635,-1.319612,-0.185223,-0.009204,-0.176019,-0.319743,1.826898,-2.146641,-0.044766,-0.012989,-0.031777,0.296456,-2.351662,2.648119,-0.318677,-0.012025,-0.306652,0.081990,0.000000,0.081990,0.037380,0.000000,0.037380,0.062994,0.000000,0.062994,-0.177142,0.000000,-0.177142,0.024139,0.000000,0.024139,0.230784,0.000000,0.230784,0.189975,0.000000,0.189975
0.893475,-0.157659,-0.006800,-0.150859,-0.225568,-0.620073,0.394505,-0.156941,-0.004217,-0.152724,-1.426500,-2.121965,0.695465,-0.049366,-0.006524,-0.042842,1.196734,1.196444,0.000290,0.405983,0.743433,-0.337449,-0.137551,-0.031604,-0.105947,-0.034640,1.284635,-1.319276,-0.184556,-0.009204,-0.175352,-0.321570,1.826898,-2.148468,-0.044520,-0.012989,-0.031530,0.298827,-2.351662,2.650489,-0.316777,-0.012025,-0.304752,0.075485,0.000000,0.075485,0.030150,0.000000,0.030150,0.069302,0.000000,0.069302,-0.185718,0.000000,-0.185718,0.024934,0.000000,0.024934,0.240279,0.000000,0.240279,0.188389,0.000000,0.188389
0.903477,-0.159031,-0.006800,-0.152231,-0.225913,-0.620073,0.394160,-0.158783,-0.004217,-0.154566,-1.429725,-2.121965,0.692240,-0.049810,-0.006524,-0.043286,1.199735,1.196444,0.003291,0.402824,0.743433,-0.340608,-0.136799,-0.031604,-0.105195,-0.034327,1.284635,-1.318962,-0.183861,-0.009204,-0.174657,-0.323404,1.826898,-2.150303,-0.044268,-0.012989,-0.031278,0.301209,-2.351662,2.652871,-0.314892,-0.012025,-0.302867,0.074940,0.000000,0.074940,0.032562,0.000000,0.032562,0.069661,0.000000,0.069661,-0.181050,0.000000,-0.181050,0.025457,0.000000,0.025457,0.235925,0.000000,0.235925,0.188580,0.000000,0.188580
0.913495,-0.160398,-0.006800,-0.153598,-0.226255,-0.620073,0.393818,-0.160621,-0.004217,-0.156405,-1.432974,-2.121965,0.688991,-0.050252,-0.006524,-0.043728,1.202764,1.196444,0.006320,0.399679,0.743433,-0.343754,-0.136051,-0.031604,-0.104447,-0.033988,1.284635,-1.318624,-0.183161,-0.009204,-0.173957,-0.325195,1.826898,-2.152093,-0.044010,-0.012989,-0.031020,0.303551,-2.351662,2.655213,-0.313002,-0.012025,-0.300977,0.074393,0.000000,0.074393,0.034978,0.000000,0.034978,0.070021,0.000000,0.070021,-0.176374,0.000000,-0.176374,0.025981,0.000000,0.025981,0.231565,0.000000,0.231565,0.188771,0.000000,0.188771
0.923438,-0.161747,-0.006800,-0.154947,-0.226592,-0.620073,0.393482,-0.162439,-0.004217,-0.158223,-1.436216,-2.121965,0.685749,-0.050688,-0.006524,-0.044165,1.205793,1.196444,0.009350,0.396576,0.743433,-0.346856,-0.135314,-0.031604,-0.103710,-0.033629,1.284635,-1.318264,-0.182463,-0.009204,-0.173259,-0.326925,1.826898,-2.153824,-0.043749,-0.012989,-0.030760,0.305831,-2.351662,2.657494,-0.311124,-0.012025,-0.299099,0.073851,0.000000,0.073851,0.037375,0.000000,0.037375,0.070379,0.000000,0.070379,-0.171733,0.000000,-0.171733,0.026501,0.000000,0.026501,0.227237,0.000000,0.227237,0.188961,0.000000,0.188961
0.933476,-0.163102,-0.006800,-0.156302,-0.226927,-0.620073,0.393146,-0.164267,-0.004217,-0.160051,-1.439506,-2.121965,0.682459,-0.051126,-0.006524,-0.044602,1.208875,1.196444,0.012431,0.393463,0.743433,-0.349970,-0.134576,-0.031604,-0.102971,-0.033241,1.284635,-1.317877,-0.181755,-0.009204,-0.172551,-0.328626,1.826898,-2.155524,-0.043480,-0.012989,-0.030491,0.308090,-2.351662,2.659753,-0.309226,-0.012025,-0.297201,0.073304,0.000000,0.073304,0.039796,0.000000,0.039796,0.070739,0.000000,0.070739,-0.167048,0.000000,-0.167048,0.027026,0.000000,0.027026,0.222867,0.000000,0.222867,0.189152,0.000000,0.189152
0.943592,-0.164459,-0.006800,-0.157659,-0.227261,-0.620073,0.392812,-0.166102,-0.004217,-0.161886,-1.442839,-2.121965,0.679126,-0.051565,-0.006524,-0.045041,1.212003,1.196444,0.015559,0.390344,0.743433,-0.353088,-0.133837,-0.031604,-0.102232,-0.032826,1.284635,-1.317462,-0.181038,-0.009204,-0.171834,-0.330292,1.826898,-2.157190,-0.043204,-0.012989,-0.030215,0.310323,-2.351662,2.661985,-0.307312,-0.012025,-0.295287,0.072752,0.000000,0.072752,0.042235,0.000000,0.042235,0.071103,0.000000,0.071103,-0.162327,0.000000,-0.162327,0.027554,0.000000,0.027554,0.218464,0.000000,0.218464,0.189345,0.000000,0.189345
0.953427,-0.165772,-0.006800,-0.158972,-0.227582,-0.620073,0.392491,-0.167879,-0.004217,-0.163663,-1.446095,-2.121965,0.675870,-0.051988,-0.006524,-0.045464,1.215065,1.196444,0.018622,0.387331,0.743433,-0.356102,-0.133124,-0.031604,-0.101519,-0.032399,1.284635,-1.317035,-0.180337,-0.009204,-0.171133,-0.331866,1.826898,-2.158764,-0.042931,-0.012989,-0.029941,0.312450,-2.351662,2.664112,-0.305448,-0.012025,-0.293424,0.072216,0.000000,0.072216,0.044606,0.000000,0.044606,0.071456,0.000000,0.071456,-0.157737,0.000000,-0.157737,0.028069,0.000000,0.028069,0.214183,0.000000,0.214183,0.189533,0.000000,0.189533
0.963474,-0.167106,-0.006800,-0.160306,-0.227905,-0.620073,0.392168,-0.169687,-0.004217,-0.165471,-1.449438,-2.121965,0.672527,-0.052418,-0.006524,-0.045894,1.218215,1.196444,0.021772,0.384272,0.743433,-0.359161,-0.132401,-0.031604,-0.100797,-0.031939,1.284635,-1.316574,-0.179617,-0.009204,-0.170413,-0.333427,1.826898,-2.160325,-0.042646,-0.012989,-0.029657,0.314580,-2.351662,2.666242,-0.303543,-0.012025,-0.291518,0.071668,0.000000,0.071668,0.047029,0.000000,0.047029,0.071817,0.000000,0.071817,-0.153047,0.000000,-0.153047,0.028594,0.000000,0.028594,0.209810,0.000000,0.209810,0.189725,0.000000,0.189725
0.973462,-0.168425,-0.006800,-0.161625,-0.228222,-0.620073,0.391851,-0.171478,-0.004217,-0.167261,-1.452775,-2.121965,0.669190,-0.052843,-0.006524,-0.046319,1.221367,1.196444,0.024924,0.381250,0.743433,-0.362183,-0.131688,-0.031604,-0.100084,-0.031457,1.284635,-1.316093,-0.178898,-0.009204,-0.169694,-0.334932,1.826898,-2.161830,-0.042358,-0.012989,-0.029368,0.316654,-2.351662,2.668316,-0.301647,-0.012025,-0.289622,0.071124,0.000000,0.071124,0.049438,0.000000,0.049438,0.072176,0.000000,0.072176,-0.148386,0.000000,-0.148386,0.029116,0.000000,0.029116,0.205463,0.000000,0.205463,0.189916,0.000000,0.189916
0.983433,-0.169734,-0.006800,-0.162934,-0.228533,-0.620073,0.391540,-0.173258,-0.004217,-0.169042,-1.456122,-2.121965,0.665843,-0.053263,-0.006524,-0.046740,1.224535,1.196444,0.028092,0.378251,0.743433,-0.365181,-0.130982,-0.031604,-0.099377,-0.030952,1.284635,-1.315588,-0.178176,-0.009204,-0.168972,-0.336389,1.826898,-2.163287,-0.042065,-0.012989,-0.029076,0.318681,-2.351662,2.670343,-0.299753,-0.012025,-0.287728,0.070580,0.000000,0.070580,0.051842,0.000000,0.051842,0.072535,0.000000,0.072535,-0.143732,0.000000,-0.143732,0.029637,0.000000,0.029637,0.201122,0.000000,0.201122,0.190106,0.000000,0.190106
0.993480,-0.171047,-0.006800,-0.164247,-0.228841,-0.620073,0.391232,-0.175044,-0.004217,-0.170828,-1.459509,-2.121965,0.662456,-0.053685,-0.006524,-0.047161,1.227747,1.196444,0.031303,0.375249,0.743433,-0.368183,-0.130275,-0.031604,-0.098671,-0.030419,1.284635,-1.315055,-0.177446,-0.009204,-0.168242,-0.337809,1.826898,-2.164707,-0.041765,-0.012989,-0.028775,0.320680,-2.351662,2.672342,-0.297842,-0.012025,-0.285817,0.070032,0.000000,0.070032,0.054265,0.000000,0.054265,0.072896,0.000000,0.072896,-0.139043,0.000000,-0.139043,0.030162,0.000000,0.030162,0.196749,0.000000,0.196749,0.190298,0.000000,0.190298
1.003547,-0.172355,-0.006800,-0.165555,-0.229145,-0.620073,0.390928,-0.176827,-0.004217,-0.172611,-1.462917,-2.121965,0.659048,-0.054104,-0.006524,-0.047580,1.230985,1.196444,0.034542,0.372261,0.743433,-0.371172,-0.129573,-0.031604,-0.097968,-0.029861,1.284635,-1.314496,-0.176710,-0.009204,-0.167506,-0.339185,1.826898,-2.166083,-0.041458,-0.012989,-0.028469,0.322638,-2.351662,2.674301,-0.295925,-0.012025,-0.283900,0.069483,0.000000,0.069483,0.056692,0.000000,0.056692,0.073258,0.000000,0.073258,-0.134344,0.000000,-0.134344,0.030689,0.000000,0.030689,0.192367,0.000000,0.192367,0.190490,0.000000,0.190490
1.013423,-0.173631,-0.006800,-0.166831,-0.229437,-0.620073,0.390636,-0.178569,-0.004217,-0.174352,-1.466273,-2.121965,0.655692,-0.054511,-0.006524,-0.047988,1.234181,1.196444,0.037737,0.369347,0.743433,-0.374086,-0.128889,-0.031604,-0.097285,-0.029289,1.284635,-1.313925,-0.175985,-0.009204,-0.166781,-0.340489,1.826898,-2.167387,-0.041153,-0.012989,-0.028163,0.324517,-2.351662,2.676179,-0.294043,-0.012025,-0.282018,0.068945,0.000000,0.068945,0.059074,0.000000,0.059074,0.073613,0.000000,0.073613,-0.129734,0.000000,-0.129734,0.031205,0.000000,0.031205,0.188068,0.000000,0.188068,0.190679,0.000000,0.190679
1.023634,-0.174943,-0.006800,-0.168143,-0.229733,-0.620073,0.390340,-0.180362,-0.004217,-0.176145,-1.469757,-2.121965,0.652208,-0.054930,-0.006524,-0.048406,1.237504,1.196444,0.041061,0.366355,0.743433,-0.377078,-0.128188,-0.031604,-0.096584,-0.028673,1.284635,-1.313309,-0.175231,-0.009204,-0.166027,-0.341790,1.826898,-2.168688,-0.040831,-0.012989,-0.027842,0.326415,-2.351662,2.678077,-0.292095,-0.012025,-0.280070,0.068388,0.000000,0.068388,0.061536,0.000000,0.061536,0.073980,0.000000,0.073980,-0.124968,0.000000,-0.124968,0.031739,0.000000,0.031739,0.183624,0.000000,0.183624,0.190874,0.000000,0.190874
1.034001,-0.176269,-0.006800,-0.169469,-0.230027,-0.620073,0.390046,-0.182175,-0.004217,-0.177958,-1.473307,-2.121965,0.648658,-0.055352,-0.006524,-0.048828,1.240898,1.196444,0.044454,0.363337,0.743433,-0.380096,-0.127482,-0.031604,-0.095878,-0.028030,1.284635,-1.312665,-0.174462,-0.009204,-0.165258,-0.343071,1.826898,-2.169969,-0.040500,-0.012989,-0.027511,0.328306,-2.351662,2.679968,-0.290117,-0.012025,-0.278092,0.067816,0.000000,0.067816,0.062207,0.000000,0.062207,0.074519,0.000000,0.074519,-0.122799,0.000000,-0.122799,0.032046,0.000000,0.032046,0.181766,0.000000,0.181766,0.190698,0.000000,0.190698
1.043493,-0.177476,-0.006800,-0.170676,-0.230290,-0.620073,0.389783,-0.183827,-0.004217,-0.179611,-1.476569,-2.121965,0.645396,-0.055735,-0.006524,-0.049211,1.244023,1.196444,0.047579,0.360592,0.743433,-0.382841,-0.126841,-0.031604,-0.095236,-0.027439,1.284635,-1.312074,-0.173752,-0.009204,-0.164548,-0.344230,1.826898,-2.171129,-0.040195,-0.012989,-0.027206,0.330026,-2.351662,2.681688,-0.288308,-0.012025,-0.276283,0.067291,0.000000,0.067291,0.062330,0.000000,0.062330,0.075058,0.000000,0.075058,-0.121528,0.000000,-0.121528,0.032265,0.000000,0.032265,0.180777,0.000000,0.180777,0.190437,0.000000,0.190437
