time,q1_des,q1_real,q1_error,q2_des,q2_real,q2_error,q3_des,q3_real,q3_error,q4_des,q4_real,q4_error,q5_des,q5_real,q5_error,q6_des,q6_real,q6_error,q7_des,q7_real,q7_error,dq1_des,dq1_real,dq1_error,dq2_des,dq2_real,dq2_error,dq3_des,dq3_real,dq3_error,dq4_des,dq4_real,dq4_error,dq5_des,dq5_real,dq5_error,dq6_des,dq6_real,dq6_error,dq7_des,dq7_real,dq7_error,qdd1_cmd,qdd1_real,qdd1_error,qdd2_cmd,qdd2_real,qdd2_error,qdd3_cmd,qdd3_real,qdd3_error,qdd4_cmd,qdd4_real,qdd4_error,qdd5_cmd,qdd5_real,qdd5_error,qdd6_cmd,qdd6_real,qdd6_error,qdd7_cmd,qdd7_real,qdd7_error
0.118684,-0.026817,-0.003321,-0.023496,-0.131156,-0.700838,0.569681,-0.005707,-0.001620,-0.004087,-1.168347,-2.350990,1.182644,-0.003268,0.001102,-0.004370,0.957306,1.570923,-0.613617,0.666643,0.700218,-0.033574,-0.218160,-0.037986,-0.180174,-0.006963,0.006207,-0.013170,-0.204500,-0.052569,-0.151932,-0.042304,0.004536,-0.046840,-0.072929,0.020018,-0.092947,0.032850,-0.000177,0.033027,-0.460842,0.001287,-0.462129,0.303389,0.000000,0.303389,0.303842,0.000000,0.303842,-0.604881,0.000000,-0.604881,-0.062531,0.000000,-0.062531,-0.357966,0.000000,-0.357966,0.398919,0.000000,0.398919,-0.291589,0.000000,-0.291589
0.128654,-0.028964,-0.003321,-0.025643,-0.131244,-0.700838,0.569593,-0.007756,-0.001620,-0.006136,-1.168820,-2.350990,1.182170,-0.003995,0.001102,-0.005097,0.957669,1.570923,-0.613254,0.662068,0.700218,-0.038150,-0.212379,-0.037986,-0.174393,-0.011195,0.006207,-0.017402,-0.206383,-0.052569,-0.153814,-0.053751,0.004536,-0.058286,-0.072841,0.020018,-0.092859,0.040356,-0.000177,0.040533,-0.456426,0.001287,-0.457714,0.451373,0.000000,0.451373,0.045668,0.000000,0.045668,-0.549199,0.000000,-0.549199,-0.584055,0.000000,-0.584055,-0.350224,0.000000,-0.350224,0.661720,0.000000,0.661720,-0.028752,0.000000,-0.028752
0.138646,-0.031057,-0.003321,-0.027736,-0.131380,-0.700838,0.569458,-0.009826,-0.001620,-0.008206,-1.169419,-2.350990,1.181571,-0.004722,0.001102,-0.005824,0.958112,1.570923,-0.612811,0.657532,0.700218,-0.042686,-0.206706,-0.037986,-0.168720,-0.015793,0.006207,-0.022000,-0.207904,-0.052569,-0.155335,-0.065898,0.004536,-0.070434,-0.072673,0.020018,-0.092691,0.048204,-0.000177,0.048381,-0.451666,0.001287,-0.452953,0.350359,0.000000,0.350359,0.160130,0.000000,0.160130,-0.573235,0.000000,-0.573235,-0.395031,0.000000,-0.395031,-0.390041,0.000000,-0.390041,0.588417,0.000000,0.588417,-0.162708,0.000000,-0.162708
0.148632,-0.033097,-0.004524,-0.028573,-0.131557,-0.700751,0.569194,-0.011909,-0.004195,-0.007713,-1.170132,-2.350358,1.180226,-0.005447,0.001144,-0.006591,0.958630,1.570955,-0.612326,0.653042,0.700210,-0.047168,-0.201891,-0.038193,-0.163698,-0.019644,0.006838,-0.026483,-0.209290,-0.080240,-0.129050,-0.076614,0.023558,-0.100171,-0.072563,0.003360,-0.075923,0.055376,-0.000537,0.055913,-0.447741,-0.000211,-0.447530,0.276110,-0.020692,0.296802,0.279637,0.063224,0.216413,-0.562985,-2.771143,2.208159,-0.228878,1.904946,-2.133823,-0.413461,-1.668218,1.254757,0.513688,-0.036022,0.549710,-0.285579,-0.150068,-0.135511
0.158685,-0.035106,-0.004524,-0.030582,-0.131771,-0.700751,0.568980,-0.014019,-0.004195,-0.009824,-1.170950,-2.350358,1.179408,-0.006177,0.001144,-0.007321,0.959220,1.570955,-0.611735,0.648557,0.700210,-0.051653,-0.197905,-0.038193,-0.159712,-0.022772,0.006838,-0.029610,-0.210552,-0.080240,-0.130312,-0.085964,0.023558,-0.109522,-0.072512,0.003360,-0.075871,0.061921,-0.000537,0.062458,-0.444630,-0.000211,-0.444418,0.174786,0.000000,0.174786,0.395409,0.000000,0.395409,-0.588212,0.000000,-0.588212,-0.040691,0.000000,-0.040691,-0.454896,0.000000,-0.454896,0.440541,0.000000,0.440541,-0.423487,0.000000,-0.423487
0.168674,-0.037066,-0.004524,-0.032542,-0.132011,-0.700751,0.568741,-0.016128,-0.004195,-0.011933,-1.171849,-2.350358,1.178509,-0.006901,0.001144,-0.008045,0.959868,1.570955,-0.611087,0.644127,0.700210,-0.056082,-0.194801,-0.038193,-0.156608,-0.025134,0.006838,-0.031972,-0.211672,-0.080240,-0.131432,-0.093826,0.023558,-0.117384,-0.072520,0.003360,-0.075879,0.067752,-0.000537,0.068288,-0.442373,-0.000211,-0.442162,0.073244,0.000000,0.073244,0.510667,0.000000,0.510667,-0.615229,0.000000,-0.615229,0.146284,0.000000,0.146284,-0.497506,0.000000,-0.497506,0.368090,0.000000,0.368090,-0.562759,0.000000,-0.562759
0.178651,-0.038998,-0.005611,-0.033387,-0.132270,-0.700628,0.568358,-0.018245,-0.005538,-0.012707,-1.172819,-2.350315,1.177496,-0.007625,0.001133,-0.008758,0.960570,1.570950,-0.610379,0.639722,0.700213,-0.060491,-0.192553,-0.022413,-0.170139,-0.026751,0.002703,-0.029454,-0.212658,-0.048933,-0.163725,-0.100257,-0.007057,-0.093200,-0.072586,-0.000437,-0.072148,0.072907,-0.001589,0.074495,-0.440950,0.000124,-0.441074,-0.055760,1.581659,-1.637419,0.634986,-0.414476,1.049462,-0.690131,3.138137,-3.828267,0.388622,-3.068713,3.457335,-0.531493,-0.380592,-0.150901,0.298753,-0.105455,0.404208,-0.706014,0.033607,-0.739621
0.188659,-0.040917,-0.005611,-0.035306,-0.132543,-0.700628,0.568085,-0.020378,-0.005538,-0.014840,-1.173849,-2.350315,1.176467,-0.008352,0.001133,-0.009485,0.961323,1.570950,-0.609627,0.635312,0.700213,-0.064901,-0.191153,-0.022413,-0.168740,-0.027628,0.002703,-0.030331,-0.213513,-0.048933,-0.164580,-0.105281,-0.007057,-0.098224,-0.072711,-0.000437,-0.072273,0.077406,-0.001589,0.078995,-0.440357,0.000124,-0.440481,-0.160935,0.000000,-0.160935,0.751716,0.000000,0.751716,-0.724137,0.000000,-0.724137,0.579616,0.000000,0.579616,-0.576845,0.000000,-0.576845,0.226507,0.000000,0.226507,-0.850688,0.000000,-0.850688
0.198707,-0.042834,-0.005611,-0.037223,-0.132822,-0.700628,0.567806,-0.022527,-0.005538,-0.016989,-1.174926,-2.350315,1.175389,-0.009083,0.001133,-0.010217,0.962121,1.570950,-0.608829,0.630887,0.700213,-0.069326,-0.190489,-0.022413,-0.168076,-0.027879,0.002703,-0.030582,-0.214236,-0.048933,-0.165302,-0.109121,-0.007057,-0.102064,-0.072881,-0.000437,-0.072443,0.081353,-0.001589,0.082942,-0.440455,0.000124,-0.440579,-0.222214,0.000000,-0.222214,0.823999,0.000000,0.823999,-0.759856,0.000000,-0.759856,0.684285,0.000000,0.684285,-0.618677,0.000000,-0.618677,0.193207,0.000000,0.193207,-0.943796,0.000000,-0.943796
0.208596,-0.044715,-0.005903,-0.038813,-0.133099,-0.700549,0.567450,-0.024648,-0.007856,-0.016793,-1.176024,-2.350355,1.174331,-0.009805,0.001133,-0.010938,0.962944,1.570947,-0.608002,0.626532,0.700210,-0.073678,-0.189937,-0.006336,-0.183601,-0.028134,0.006189,-0.034323,-0.214803,-0.061261,-0.153542,-0.112924,0.002842,-0.115766,-0.073018,-0.000360,-0.072658,0.085216,-0.001268,0.086484,-0.440476,-0.001247,-0.439229,-0.244494,1.625877,-1.870371,0.852770,0.352499,0.500271,-0.779052,-1.246746,0.467695,0.695298,1.001037,-0.305739,-0.667239,0.007837,-0.675076,0.193719,0.032475,0.161244,-0.971928,-0.138632,-0.833296
0.218685,-0.046629,-0.005903,-0.040726,-0.133385,-0.700549,0.567165,-0.026818,-0.007856,-0.018962,-1.177184,-2.350355,1.173171,-0.010542,0.001133,-0.011675,0.963824,1.570947,-0.607123,0.622088,0.700210,-0.078122,-0.189384,-0.006336,-0.183048,-0.028495,0.006189,-0.034684,-0.215235,-0.061261,-0.153973,-0.117011,0.002842,-0.119853,-0.073115,-0.000360,-0.072755,0.089218,-0.001268,0.090486,-0.440309,-0.001247,-0.439062,-0.267475,0.000000,-0.267475,0.885303,0.000000,0.885303,-0.816326,0.000000,-0.816326,0.721514,0.000000,0.721514,-0.707142,0.000000,-0.707142,0.195846,0.000000,0.195846,-1.019693,0.000000,-1.019693
0.228788,-0.048540,-0.005903,-0.042637,-0.133675,-0.700549,0.566875,-0.028994,-0.007856,-0.021138,-1.178387,-2.350355,1.171967,-0.011281,0.001133,-0.012414,0.964746,1.570947,-0.606201,0.617641,0.700210,-0.082569,-0.188839,-0.006336,-0.182503,-0.028959,0.006189,-0.035148,-0.215517,-0.061261,-0.154256,-0.121311,0.002842,-0.124153,-0.073170,-0.000360,-0.072811,0.093286,-0.001268,0.094554,-0.439949,-0.001247,-0.438702,-0.291079,0.000000,-0.291079,0.917744,0.000000,0.917744,-0.854976,0.000000,-0.854976,0.746950,0.000000,0.746950,-0.748080,0.000000,-0.748080,0.198646,0.000000,0.198646,-1.069051,0.000000,-1.069051
0.238706,-0.050410,-0.005903,-0.044507,-0.133965,-0.700549,0.566585,-0.031132,-0.007856,-0.023276,-1.179612,-2.350355,1.170742,-0.012007,0.001133,-0.013140,0.965691,1.570947,-0.605255,0.613281,0.700210,-0.086929,-0.188315,-0.006336,-0.181978,-0.029514,0.006189,-0.035703,-0.215649,-0.061261,-0.154387,-0.125734,0.002842,-0.128576,-0.073183,-0.000360,-0.072823,0.097339,-0.001268,0.098607,-0.439410,-0.001247,-0.438163,-0.314811,0.000000,-0.314811,0.949440,0.000000,0.949440,-0.894173,0.000000,-0.894173,0.771092,0.000000,0.771092,-0.789195,0.000000,-0.789195,0.202066,0.000000,0.202066,-1.118953,0.000000,-1.118953
0.248710,-0.052291,-0.006114,-0.046177,-0.134263,-0.700325,0.566062,-0.033290,-0.009836,-0.023453,-1.180893,-2.350359,1.169465,-0.012739,0.001130,-0.013868,0.966686,1.570947,-0.604261,0.608888,0.700205,-0.091317,-0.187795,-0.000769,-0.187026,-0.030174,0.006402,-0.036575,-0.215635,-0.075864,-0.139771,-0.130399,-0.000696,-0.129703,-0.073154,-0.000775,-0.072379,0.101487,-0.000108,0.101595,-0.438678,-0.001047,-0.437630,-0.325286,0.556496,-0.881782,0.983512,0.021248,0.962264,-0.903780,-1.459763,0.555983,0.806741,-0.353712,1.160453,-0.839227,-0.041497,-0.797730,0.203843,0.115881,0.087963,-1.158665,0.019957,-1.178622
0.258736,-0.054171,-0.006114,-0.048057,-0.134569,-0.700325,0.565756,-0.035451,-0.009836,-0.025615,-1.182225,-2.350359,1.168134,-0.013472,0.001130,-0.014601,0.967724,1.570947,-0.603222,0.604495,0.700205,-0.095710,-0.187284,-0.000769,-0.186515,-0.030936,0.006402,-0.037338,-0.215474,-0.075864,-0.139610,-0.135280,-0.000696,-0.134583,-0.073082,-0.000775,-0.072307,0.105703,-0.000108,0.105812,-0.437755,-0.001047,-0.436708,-0.349799,0.000000,-0.349799,1.015377,0.000000,1.015377,-0.944575,0.000000,-0.944575,0.829948,0.000000,0.829948,-0.882897,0.000000,-0.882897,0.208600,0.000000,0.208600,-1.211427,0.000000,-1.211427
0.268685,-0.056032,-0.006114,-0.049918,-0.134881,-0.700325,0.565444,-0.037593,-0.009836,-0.027757,-1.183596,-2.350359,1.166763,-0.014198,0.001130,-0.015328,0.968797,1.570947,-0.602149,0.600145,0.700205,-0.100060,-0.186787,-0.000769,-0.186018,-0.031792,0.006402,-0.038194,-0.215169,-0.075864,-0.139305,-0.140326,-0.000696,-0.139629,-0.072970,-0.000775,-0.072195,0.109947,-0.000108,0.110056,-0.436653,-0.001047,-0.435606,-0.374637,0.000000,-0.374637,1.046804,0.000000,1.046804,-0.986204,0.000000,-0.986204,0.852051,0.000000,0.852051,-0.927080,0.000000,-0.927080,0.214043,0.000000,0.214043,-1.265107,0.000000,-1.265107
0.278638,-0.057889,-0.006138,-0.051751,-0.135202,-0.700054,0.564851,-0.039733,-0.012767,-0.026966,-1.185018,-2.350345,1.165327,-0.014924,0.001135,-0.016059,0.969913,1.570951,-0.601038,0.595805,0.700214,-0.104409,-0.186299,0.001555,-0.187854,-0.032748,0.009696,-0.042444,-0.214718,-0.086350,-0.128368,-0.145575,0.000513,-0.146089,-0.072816,0.001190,-0.074006,0.114252,0.001764,0.112488,-0.435364,-0.000013,-0.435352,-0.382235,0.233480,-0.615715,1.074151,0.330983,0.743167,-0.994177,-1.053503,0.059326,0.876281,0.121544,0.754737,-0.983642,0.197403,-1.181045,0.214922,0.188163,0.026758,-1.312149,0.103954,-1.416103
0.288725,-0.059766,-0.006138,-0.053628,-0.135538,-0.700054,0.564516,-0.041896,-0.012767,-0.029129,-1.186515,-2.350345,1.163831,-0.015657,0.001135,-0.016792,0.971088,1.570951,-0.599863,0.591421,0.700214,-0.108793,-0.185820,0.001555,-0.187374,-0.033819,0.009696,-0.043515,-0.214115,-0.086350,-0.127764,-0.151098,0.000513,-0.151611,-0.072620,0.001190,-0.073810,0.118679,0.001764,0.116915,-0.433877,-0.000013,-0.433865,-0.411017,0.000000,-0.411017,1.105315,0.000000,1.105315,-1.038300,0.000000,-1.038300,0.899646,0.000000,0.899646,-1.031880,0.000000,-1.031880,0.224746,0.000000,0.224746,-1.375188,0.000000,-1.375188
0.298720,-0.061621,-0.006138,-0.055483,-0.135882,-0.700054,0.564172,-0.044032,-0.012767,-0.031265,-1.188053,-2.350345,1.162293,-0.016382,0.001135,-0.017517,0.972296,1.570951,-0.598654,0.587092,0.700214,-0.113122,-0.185437,0.001555,-0.186992,-0.034986,0.009696,-0.044682,-0.213394,-0.086350,-0.127044,-0.156706,0.000513,-0.157219,-0.072419,0.001190,-0.073609,0.123203,0.001764,0.121438,-0.432378,-0.000013,-0.432365,-0.448005,0.000000,-0.448005,1.135519,0.000000,1.135519,-1.085639,0.000000,-1.085639,0.928613,0.000000,0.928613,-1.083985,0.000000,-1.083985,0.242408,0.000000,0.242408,-1.454555,0.000000,-1.454555
0.308601,-0.063452,-0.006150,-0.057302,-0.136234,-0.699735,0.563502,-0.046137,-0.015978,-0.030158,-1.189629,-2.350346,1.160717,-0.017097,0.001137,-0.018234,0.973536,1.570952,-0.597416,0.582826,0.700210,-0.117383,-0.185178,0.000150,-0.185328,-0.036247,0.011559,-0.047806,-0.212569,-0.116498,-0.096072,-0.162360,-0.000127,-0.162233,-0.072225,0.000762,-0.072987,0.127835,0.000474,0.127361,-0.430924,0.000296,-0.431220,-0.435789,-0.142176,-0.293613,1.165438,0.188530,0.976908,-1.045818,-3.050966,2.005148,0.966355,-0.064806,1.031161,-1.149517,-0.043321,-1.106196,0.264327,-0.130570,0.394897,-1.515013,0.031237,-1.546250
0.318644,-0.065311,-0.006150,-0.059161,-0.136605,-0.699735,0.563131,-0.048267,-0.015978,-0.032289,-1.191289,-2.350346,1.159057,-0.017821,0.001137,-0.018959,0.974845,1.570952,-0.596107,0.578506,0.700210,-0.121704,-0.185036,0.000150,-0.185186,-0.037637,0.011559,-0.049196,-0.211617,-0.116498,-0.095120,-0.168219,-0.000127,-0.168092,-0.072034,0.000762,-0.072796,0.132707,0.000474,0.132232,-0.429475,0.000296,-0.429771,-0.472580,0.000000,-0.472580,1.195817,0.000000,1.195817,-1.093263,0.000000,-1.093263,0.994719,0.000000,0.994719,-1.204329,0.000000,-1.204329,0.283249,0.000000,0.283249,-1.597294,0.000000,-1.597294
0.328750,-0.067180,-0.006150,-0.061030,-0.136993,-0.699735,0.562743,-0.050400,-0.015978,-0.034422,-1.193019,-2.350346,1.157327,-0.018548,0.001137,-0.019686,0.976211,1.570952,-0.594741,0.574173,0.700210,-0.126037,-0.185016,0.000150,-0.185166,-0.039146,0.011559,-0.050705,-0.210543,-0.116498,-0.094046,-0.174228,-0.000127,-0.174101,-0.071847,0.000762,-0.072609,0.137774,0.000474,0.137300,-0.428046,0.000296,-0.428342,-0.510220,0.000000,-0.510220,1.226337,0.000000,1.226337,-1.142393,0.000000,-1.142393,1.022666,0.000000,1.022666,-1.260510,0.000000,-1.260510,0.302824,0.000000,0.302824,-1.681691,0.000000,-1.681691
0.338625,-0.069008,-0.006150,-0.062858,-0.137387,-0.699735,0.562348,-0.052474,-0.015978,-0.036495,-1.194769,-2.350346,1.155577,-0.019257,0.001137,-0.020394,0.977597,1.570952,-0.593355,0.569953,0.700210,-0.130257,-0.185115,0.000150,-0.185265,-0.040727,0.011559,-0.052286,-0.209381,-0.116498,-0.092884,-0.180211,-0.000127,-0.180084,-0.071669,0.000762,-0.072431,0.142886,0.000474,0.142412,-0.426679,0.000296,-0.426975,-0.547603,0.000000,-0.547603,1.256115,0.000000,1.256115,-1.191751,0.000000,-1.191751,1.049406,0.000000,1.049406,-1.316407,0.000000,-1.316407,0.322465,0.000000,0.322465,-1.765718,0.000000,-1.765718
0.348788,-0.070890,-0.006253,-0.064637,-0.137809,-0.699281,0.561472,-0.054595,-0.019939,-0.034656,-1.196632,-2.350346,1.153713,-0.019984,0.001136,-0.021120,0.979076,1.570947,-0.591871,0.565623,0.700209,-0.134586,-0.185341,-0.005914,-0.179427,-0.042466,0.012599,-0.055064,-0.208070,-0.111164,-0.096906,-0.186482,0.000329,-0.186811,-0.071492,0.001230,-0.072722,0.148314,-0.000033,0.148346,-0.425301,-0.000959,-0.424343,-0.566764,-0.596647,0.029883,1.292117,0.102320,1.189797,-1.222581,0.524796,-1.747377,1.085861,0.044866,1.040995,-1.368824,0.046060,-1.414885,0.345318,-0.049868,0.395186,-1.851973,-0.123453,-1.728520
0.358645,-0.072719,-0.006253,-0.066466,-0.138237,-0.699281,0.561044,-0.056639,-0.019939,-0.036700,-1.198501,-2.350346,1.151845,-0.020688,0.001136,-0.021824,0.980565,1.570947,-0.590382,0.561438,0.700209,-0.138772,-0.185679,-0.005914,-0.179765,-0.044258,0.012599,-0.056857,-0.206685,-0.111164,-0.095521,-0.192675,0.000329,-0.193004,-0.071325,0.001230,-0.072555,0.153738,-0.000033,0.153771,-0.423994,-0.000959,-0.423035,-0.598412,0.000000,-0.598412,1.321387,0.000000,1.321387,-1.259758,0.000000,-1.259758,1.111218,0.000000,1.111218,-1.415971,0.000000,-1.415971,0.366031,0.000000,0.366031,-1.922560,0.000000,-1.922560
